time_s,pitch_error_deg,roll_error_deg,upper_error_deg,lower_error_deg,posture_mode,posture_state,cue_triggered,bad_posture_duration_s,comfort_penalty,mean_pressure_kpa,max_pressure_kpa,chamber_1_command,chamber_1_pressure_kpa,chamber_1_cue_intensity,chamber_2_command,chamber_2_pressure_kpa,chamber_2_cue_intensity,chamber_3_command,chamber_3_pressure_kpa,chamber_3_cue_intensity,chamber_4_command,chamber_4_pressure_kpa,chamber_4_cue_intensity
35.5,6.672787494967524,0.560447394290129,4.067605722032161,0.4218750184873732,neutral,acceptable,False,0.0,0.005100761920348361,0.25503809601741806,0.5100761920348361,0.0,0.0,0.0,0.0,0.5100761920348361,0.07365767275770652,0.0,0.5100761920348361,0.07365767275770652,0.0,0.0,0.0
35.6,6.691133190881608,0.5867361129698019,4.096359857067341,0.47891335238920113,neutral,acceptable,False,0.0,0.004167322488924611,0.20836612444623054,0.4167322488924611,0.0,0.0,0.0,0.0,0.4167322488924611,0.06059617846100929,0.0,0.4167322488924611,0.06059617846100929,0.0,0.0,0.0
35.7,6.827703170778195,0.6662057995497705,4.067044751359384,0.4748345110301564,neutral,acceptable,False,0.0,0.0034047024734514073,0.17023512367257035,0.3404702473451407,0.0,0.0,0.0,0.0,0.3404702473451407,0.04978835700687534,0.0,0.3404702473451407,0.04978835700687534,0.0,0.0,0.0
35.800000000000004,6.815188042808957,0.6470588114718079,4.022881698540587,0.47253710070148136,neutral,acceptable,False,0.0,0.0027816419208097996,0.13908209604048996,0.2781641920809799,0.0,0.0,0.0,0.0,0.2781641920809799,0.040866137958497695,0.0,0.2781641920809799,0.040866137958497695,0.0,0.0,0.0
35.9,6.815140688251366,0.714334390977776,3.9868436600884483,0.5021573229592042,neutral,acceptable,False,0.0,0.002272601449301606,0.11363007246508029,0.22726014493016058,0.0,0.0,0.0,0.0,0.22726014493016058,0.0335145374093474,0.0,0.22726014493016058,0.0335145374093474,0.0,0.0,0.0
36.0,6.866052637243538,0.6933471410971184,3.9293186298964624,0.5824075203331585,neutral,acceptable,False,0.0,0.0018567153840794123,0.0928357692039706,0.1856715384079412,0.0,0.0,0.0,0.0,0.1856715384079412,0.027466474693833898,0.0,0.1856715384079412,0.027466474693833898,0.0,0.0,0.0
36.1,6.842050006889868,0.7440198211312555,4.01445939857966,0.557333109930386,neutral,acceptable,False,0.0,0.0015169364687928797,0.07584682343964398,0.15169364687928796,0.0,0.0,0.0,0.0,0.15169364687928796,0.02249712605709342,0.0,0.15169364687928796,0.02249712605709342,0.0,0.0,0.0
36.2,6.976031800274472,0.7194710540200453,4.116904700807225,0.5625325040265199,neutral,acceptable,False,0.0,0.0012393370950037827,0.061966854750189135,0.12393370950037827,0.0,0.0,0.0,0.0,0.12393370950037827,0.018418327125080403,0.0,0.12393370950037827,0.018418327125080403,0.0,0.0,0.0
36.300000000000004,6.995569166331193,0.7567266072074624,4.093531618518036,0.48479368099764464,neutral,acceptable,False,0.0,0.0010125384066180907,0.050626920330904525,0.10125384066180905,0.0,0.0,0.0,0.0,0.10125384066180905,0.015073318985981077,0.0,0.10125384066180905,0.015073318985981077,0.0,0.0,0.0
36.4,7.097079242478517,0.7679619506369367,4.069957192998279,0.48198464908380945,forward_slouch,poor,False,0.1,0.00082724387820698,0.041362193910348996,0.08272438782069799,0.0,0.0,0.0,0.0,0.08272438782069799,0.012331988225651402,0.0,0.08272438782069799,0.012331988225651402,0.0,0.0,0.0
36.5,7.038480619650317,0.7591564845471158,4.085046112236352,0.4432786403004357,forward_slouch,poor,False,0.2,0.0006758582484951026,0.03379291242475513,0.06758582484951026,0.0,0.0,0.0,0.0,0.06758582484951026,0.01008665870217118,0.0,0.06758582484951026,0.01008665870217118,0.0,0.0,0.0
